               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                  38,            0.038909,           0.0092584,            0.016204,             0.49926,             0.31562,             0.29044,             0.14592,            0.052272,            0.020024,            0.037393,            0.008779,            0.008779,            0.008779,             0.41975,            0.074344,            0.055322,            0.064008,            0.045673,            0.035812,            0.097114,             0.05243,            0.041318,             0.33202,             0.22788,             0.22066,             0.16934,             0.15856,            0.089213,             0.27685,             0.16036,             0.34643,             0.19339,            0.018742,            0.068458,            0.062468,              0.7104,             0.23746,             0.16217,             0.15621,              0.1833,             0.10946,             0.23765,             0.18416,            0.058611,             0.57562,              0.4792,             0.38273,             0.31357,             0.33076,              0.1842,              0.4332,             0.34961,             0.55683,              0.3701,            0.036636,              0.1679,              0.1699
                  39,            0.038331,           0.0092746,            0.015272,             0.48114,             0.33687,             0.33105,             0.17602,            0.051246,            0.024432,            0.035779,            0.008746,            0.008746,            0.008746,             0.41662,             0.10636,               0.104,            0.016791,             0.01634,            0.060211,              0.1132,              0.1325,            0.017941,             0.27317,             0.26217,            0.088634,             0.15559,               0.154,             0.13043,             0.32634,             0.13741,             0.46037,             0.53288,            0.001896,            0.069114,             0.29656,             0.64355,             0.22514,             0.26126,             0.06555,            0.047865,             0.17346,             0.29239,             0.26184,             0.02906,             0.52578,             0.40047,             0.18023,             0.24014,             0.43735,             0.25804,             0.56499,             0.31692,             0.69767,              0.9063,           0.0069782,             0.18967,             0.55846
                  40,            0.038603,           0.0091585,             0.01464,             0.48099,             0.30332,              0.2945,             0.14583,            0.049528,            0.022196,            0.036381,            0.008713,            0.008713,            0.008713,              0.3935,            0.095015,            0.085505,            0.080066,            0.051866,            0.084097,             0.11302,            0.064014,            0.013773,             0.20212,             0.41331,             0.21249,            0.098104,             0.20092,            0.042628,              0.3594,             0.13387,              0.3248,              0.1549,           0.0090812,             0.06304,            0.012678,             0.65236,             0.29838,             0.23678,             0.22283,             0.16363,             0.27453,              0.3036,             0.18311,            0.023118,             0.32129,             0.64687,             0.35465,             0.12231,             0.46706,            0.088593,             0.54439,             0.28875,             0.59956,             0.43506,            0.027073,             0.19149,            0.033558
                  41,            0.037788,           0.0090575,            0.014421,             0.52568,             0.31531,             0.30667,             0.15702,            0.050733,            0.021797,            0.038305,             0.00868,             0.00868,             0.00868,             0.43375,            0.099603,            0.086018,            0.043391,            0.020466,            0.051209,             0.16379,            0.022027,           0.0048646,             0.30065,             0.23312,             0.15727,            0.071399,             0.17789,            0.091998,             0.36362,             0.13004,             0.41269,             0.39197,           0.0060403,             0.17227,            0.020284,             0.69392,             0.29301,             0.24211,              0.1456,            0.072795,             0.14409,             0.39348,            0.076212,           0.0090061,             0.52161,             0.32859,             0.30161,             0.25103,             0.37655,             0.17349,             0.58989,             0.28244,             0.65144,             0.68504,            0.016706,              0.4359,            0.062187
                  42,            0.038526,           0.0090357,            0.014485,              0.4628,             0.30157,             0.29423,             0.15123,            0.051958,            0.021977,            0.036386,            0.008647,            0.008647,            0.008647,             0.34245,            0.082711,            0.086714,            0.048717,            0.040913,             0.12999,             0.14373,            0.059894,             0.16227,             0.27736,             0.14457,             0.22194,             0.14831,             0.21196,             0.16205,             0.26101,             0.13555,             0.44162,             0.10041,           0.0081157,            0.093366,            0.023386,             0.64211,              0.2686,             0.23642,             0.13361,            0.075764,             0.26378,             0.36584,             0.17151,             0.25206,             0.43601,             0.26227,             0.39957,             0.29321,              0.4516,             0.25414,              0.5338,              0.2958,             0.68989,             0.14752,            0.029933,             0.21696,            0.052685
                  43,             0.03789,           0.0090888,            0.014202,             0.54407,             0.35954,             0.33998,             0.16237,             0.04985,            0.021797,              0.0359,            0.008614,            0.008614,            0.008614,             0.37949,            0.051402,             0.14213,            0.072483,              0.0751,             0.11261,             0.15995,             0.10753,            0.014405,             0.32937,             0.31611,             0.11024,             0.22029,             0.17014,            0.063978,             0.34049,             0.14712,             0.31445,             0.17763,            0.079144,             0.10506,            0.083088,             0.63296,             0.15472,             0.34958,             0.24843,             0.28242,             0.26185,             0.36255,             0.37854,            0.023453,             0.58906,             0.57117,             0.17195,             0.40157,             0.36055,             0.15011,             0.56602,             0.32983,             0.66967,             0.41269,             0.16238,             0.21056,             0.18941
                  44,            0.038249,           0.0089834,            0.013405,             0.45163,             0.27074,             0.27241,             0.15117,            0.052619,            0.022164,            0.035256,            0.008581,            0.008581,            0.008581,             0.35543,            0.079884,             0.11093,            0.039364,            0.041842,             0.10853,            0.076626,            0.033176,             0.14185,             0.19971,             0.32636,             0.19994,             0.15265,             0.26533,             0.11971,             0.34487,             0.13163,             0.39641,            0.084062,            0.046462,            0.018969,            0.052064,             0.59258,             0.16613,             0.28315,              0.1171,             0.11217,             0.24259,             0.19259,            0.094493,             0.17126,             0.33511,             0.46234,             0.34879,             0.26202,             0.50966,             0.25987,             0.49886,             0.26201,             0.54926,               0.149,             0.14458,            0.054237,             0.18511
                  45,            0.037912,           0.0088754,            0.013173,             0.52288,              0.3359,             0.32384,             0.17503,            0.048314,            0.020787,            0.037033,            0.008548,            0.008548,            0.008548,             0.45376,            0.074511,            0.079838,             0.01715,           0.0075492,            0.068177,             0.12984,             0.14094,             0.12957,             0.20272,             0.40103,             0.18161,             0.16417,             0.27427,            0.042994,             0.39884,             0.12766,             0.37941,             0.20347,            0.084627,             0.22048,            0.068042,             0.73247,             0.22704,             0.19925,            0.060348,            0.016563,             0.18296,             0.32782,             0.37268,             0.16536,             0.37317,             0.59601,             0.34616,             0.32921,             0.47111,            0.093725,             0.60639,             0.26813,             0.67368,             0.32098,             0.19495,             0.37179,             0.19468
                  46,            0.037284,            0.008842,            0.012525,             0.54878,             0.32329,             0.33652,             0.16941,            0.051555,            0.021009,            0.033248,            0.008515,            0.008515,            0.008515,             0.41588,             0.10999,              0.1131,            0.056032,            0.041201,             0.14333,             0.13001,             0.21334,            0.061639,             0.30859,              0.3325,             0.16696,             0.10111,             0.18652,             0.17208,             0.33683,             0.13392,             0.36805,             0.17752,            0.046503,            0.094253,            0.017632,             0.70677,             0.33804,             0.29103,             0.16788,             0.14446,             0.29581,             0.29696,             0.39061,            0.095657,             0.63158,             0.66234,              0.3029,             0.15928,             0.35428,             0.25273,             0.53137,             0.30326,             0.68917,              0.2655,             0.11116,             0.37662,            0.035999
                  47,             0.03786,           0.0088776,            0.012431,             0.49571,             0.34126,             0.33623,             0.18019,             0.05022,            0.022411,            0.034604,            0.008482,            0.008482,            0.008482,             0.36764,            0.090624,             0.12671,            0.010098,             0.03744,             0.13644,             0.18578,             0.15561,             0.14357,             0.29304,             0.34715,             0.15775,            0.098348,             0.18373,              0.1233,             0.37148,             0.17191,             0.48767,             0.22826,            0.081502,            0.094332,            0.071796,             0.61459,             0.21937,             0.32488,            0.037323,            0.067212,             0.26779,             0.44214,              0.3408,             0.19867,             0.44175,             0.52363,             0.25335,             0.26072,             0.49515,             0.23279,             0.62171,             0.35754,             0.73176,             0.38405,             0.22602,             0.13308,             0.22268
                  48,             0.03728,           0.0089129,            0.012236,             0.52367,             0.32566,             0.32783,             0.17167,            0.049686,            0.021485,            0.037617,            0.008449,            0.008449,            0.008449,             0.37411,             0.13553,              0.1126,            0.052487,            0.059447,             0.10148,             0.10839,            0.049768,            0.053573,             0.41483,             0.31142,             0.24025,             0.17126,             0.28648,            0.041557,             0.18536,             0.13646,             0.49628,             0.24699,            0.080524,            0.085013,            0.032843,             0.67152,              0.2899,             0.29094,             0.15494,             0.14133,             0.23572,             0.25911,             0.12463,            0.074069,             0.80209,             0.60973,             0.41682,             0.28407,             0.55567,            0.065477,             0.38058,             0.30647,             0.68991,             0.36816,             0.17044,             0.24185,             0.07884
                  49,            0.037424,            0.008773,            0.011661,             0.54253,             0.34972,             0.35579,              0.1876,            0.050246,            0.020732,            0.033832,            0.008416,            0.008416,            0.008416,             0.37629,             0.10186,             0.12237,            0.043975,            0.035571,             0.07014,             0.10375,              0.1342,            0.010458,             0.40884,               0.435,             0.22556,             0.20851,             0.23814,             0.18079,             0.34132,             0.15317,              0.3643,             0.33572,            0.028135,            0.071502,             0.13759,             0.63563,             0.31551,             0.35132,             0.13499,             0.11021,             0.20877,             0.25013,             0.32982,            0.015346,             0.72806,             0.63195,             0.45202,             0.40365,             0.45003,             0.24632,             0.59711,             0.36334,             0.54887,             0.52254,            0.099719,             0.17171,             0.26035
                  50,            0.037491,           0.0088264,            0.012186,             0.46778,             0.31737,             0.31056,             0.17045,            0.048631,            0.022425,            0.041287,            0.008383,            0.008383,            0.008383,              0.4611,             0.15631,             0.10053,            0.044005,            0.062767,            0.068588,             0.15279,            0.089648,            0.013436,             0.36618,             0.28081,             0.17233,             0.13152,             0.22045,            0.078182,             0.39557,             0.14375,             0.35404,             0.33034,            0.063863,            0.045543,            0.018119,             0.72848,             0.28579,             0.25437,             0.12423,             0.14072,             0.17503,             0.33957,             0.22456,            0.024801,             0.59542,             0.38232,             0.30451,             0.35356,             0.46034,              0.1578,              0.6493,             0.29667,             0.46495,             0.48968,             0.19104,             0.13371,            0.055544
                  51,            0.037328,           0.0088195,            0.011391,             0.52121,             0.37158,             0.37221,             0.19598,            0.049474,            0.020275,            0.031576,             0.00835,             0.00835,             0.00835,              0.4017,             0.11654,            0.061575,            0.025019,            0.091859,             0.14047,             0.14745,             0.16594,             0.22994,              0.3895,             0.18317,             0.13801,             0.17489,             0.29187,             0.11996,             0.37591,             0.20994,             0.33675,             0.49034,            0.036151,            0.086812,            0.097824,             0.74326,             0.23762,             0.20252,             0.10084,             0.20531,             0.27308,             0.36779,             0.35952,             0.31191,             0.62059,             0.34839,             0.27489,             0.32694,             0.54422,             0.17251,             0.63084,             0.47993,             0.49933,             0.92688,             0.10315,             0.14773,             0.31139
                  52,             0.03761,            0.008675,            0.010978,             0.44539,             0.35511,             0.32316,             0.16533,            0.048981,            0.021555,            0.034893,            0.008317,            0.008317,            0.008317,             0.43214,             0.17665,            0.087757,            0.072239,            0.027986,            0.069361,             0.13783,               0.118,              0.2141,             0.48047,             0.17291,             0.18923,             0.11269,             0.25146,            0.050863,             0.24203,             0.13976,             0.34388,            0.057644,             0.11088,            0.098413,            0.050871,             0.71381,             0.34644,             0.24306,             0.23555,             0.10295,             0.20377,             0.35704,             0.30977,             0.25501,             0.73848,             0.32631,              0.3577,             0.30356,             0.45526,             0.13504,             0.39127,             0.30497,             0.54023,             0.16555,             0.21227,             0.30292,             0.10845
                  53,             0.03787,           0.0086096,            0.010769,              0.4894,             0.30991,             0.30216,             0.16275,            0.049452,            0.023802,            0.038581,            0.008284,            0.008284,            0.008284,              0.4999,            0.082259,            0.053957,            0.063516,            0.026287,            0.062186,             0.12363,            0.091153,             0.18409,             0.37905,             0.26725,             0.10217,             0.15476,              0.2729,            0.044966,             0.37107,             0.14371,             0.40084,            0.073975,            0.012195,            0.038075,             0.13248,             0.78369,              0.2263,             0.12527,             0.20372,             0.10151,             0.14748,              0.2694,             0.30098,              0.2521,             0.67722,             0.39506,             0.19995,             0.32223,             0.51798,            0.090695,             0.53423,             0.28909,             0.59151,             0.11622,             0.02605,            0.092469,             0.38433
                  54,            0.036708,           0.0085697,            0.010571,             0.50332,             0.35484,             0.33784,             0.17698,              0.0494,            0.020677,            0.037743,            0.008251,            0.008251,            0.008251,             0.43471,            0.096573,            0.036023,            0.066804,            0.043976,            0.082676,            0.052125,             0.15829,             0.16405,             0.43114,              0.1995,             0.30115,             0.15662,             0.24835,              0.1312,             0.20689,             0.12241,              0.3868,             0.35066,             0.02264,            0.096568,             0.10441,             0.68672,             0.21545,             0.10822,             0.21183,            0.070335,             0.25726,             0.13489,             0.35772,             0.24644,             0.75246,             0.36437,             0.55489,             0.37894,             0.48472,             0.25009,             0.34402,             0.29672,             0.59201,             0.64212,            0.061316,             0.19183,             0.23001
                  55,            0.036763,           0.0085574,            0.010427,             0.52649,             0.36801,              0.3766,             0.19216,            0.049456,            0.022643,            0.031028,            0.008218,            0.008218,            0.008218,             0.36844,             0.21848,             0.12584,            0.081511,            0.056836,            0.047472,              0.1074,            0.094691,            0.085611,             0.32055,               0.427,             0.14655,             0.17214,             0.19757,            0.024346,             0.38994,             0.17092,             0.49802,             0.37117,             0.11041,            0.086713,             0.12597,              0.6343,             0.44437,             0.33174,             0.27403,             0.18594,             0.15103,             0.26752,             0.22892,             0.13937,             0.49385,             0.69466,             0.27808,             0.32945,             0.49853,            0.060766,              0.6385,             0.39016,             0.73183,             0.75507,             0.31869,             0.19237,             0.24601
                  56,            0.036427,           0.0084337,           0.0098152,             0.51186,             0.34798,             0.34834,             0.18115,            0.050034,            0.023192,            0.034863,            0.008185,            0.008185,            0.008185,              0.3351,             0.13866,            0.076256,             0.08079,            0.033191,            0.070819,             0.11479,            0.097977,            0.090077,             0.34205,             0.21681,             0.10514,             0.20071,             0.19451,              0.1515,             0.46692,             0.19032,             0.56852,             0.36537,            0.083519,            0.027306,            0.035066,             0.56878,             0.36339,             0.20294,             0.28614,            0.072145,             0.21739,             0.26605,             0.25429,             0.12391,             0.59422,             0.38321,              0.1897,             0.30501,             0.46419,             0.28386,             0.69477,             0.39229,             0.76073,             0.80608,              0.2664,            0.062703,              0.1052
                  57,            0.036514,           0.0085044,            0.010162,             0.49869,             0.35339,             0.34688,             0.19175,            0.047957,            0.020683,            0.033059,            0.008152,            0.008152,            0.008152,             0.43236,             0.09432,            0.059767,            0.056191,            0.029805,             0.03463,             0.13595,             0.16909,               0.171,             0.41177,             0.33117,             0.24015,             0.17727,             0.25089,            0.063839,             0.43995,             0.19005,             0.44178,             0.35401,            0.026622,            0.035157,            0.072769,             0.74177,              0.2259,             0.15307,             0.19256,            0.063624,            0.091309,             0.29545,             0.38693,             0.23537,             0.66803,             0.61276,              0.4748,             0.26881,              0.5653,            0.093242,             0.63872,             0.39504,             0.59467,             0.49096,              0.1031,            0.096227,             0.24365
                  58,            0.036392,           0.0084919,            0.010061,              0.5507,              0.4192,             0.40104,             0.21212,            0.048079,            0.022312,            0.030204,            0.008119,            0.008119,            0.008119,             0.36721,              0.1891,             0.13353,            0.041065,            0.063164,            0.053699,             0.16445,             0.15578,             0.21524,             0.42829,              0.2911,             0.13464,             0.21145,             0.20709,             0.11113,             0.45241,             0.20642,             0.51753,             0.38874,             0.10422,             0.10703,             0.12341,             0.70964,             0.33516,             0.35664,             0.15359,             0.18975,             0.16379,             0.41552,             0.31265,             0.26164,             0.80302,             0.36124,             0.24307,             0.27628,             0.57937,             0.22222,             0.64889,              0.4512,             0.76804,             0.69053,             0.26457,             0.34017,             0.27585
                  59,            0.036483,           0.0084493,           0.0097416,             0.48441,             0.37753,             0.38065,             0.20241,            0.047331,            0.020163,            0.033442,            0.008086,            0.008086,            0.008086,              0.5045,             0.12053,            0.092865,            0.053076,            0.066172,            0.059948,             0.23929,              0.1796,            0.014326,             0.49016,             0.39565,             0.26889,            0.099663,             0.21401,            0.057908,             0.35203,             0.15275,             0.38362,              0.3226,            0.052964,            0.093807,             0.23861,             0.80255,             0.30165,             0.29034,             0.13797,             0.13529,             0.14581,             0.51551,              0.4092,            0.026536,             0.75838,               0.665,             0.48716,             0.23661,             0.40461,            0.097879,             0.54824,             0.32301,             0.63266,             0.54426,             0.17115,             0.24554,             0.49486
                  60,            0.035862,           0.0083949,            0.009962,             0.44656,              0.3819,             0.36926,             0.19022,             0.04752,            0.021547,            0.032701,            0.008053,            0.008053,            0.008053,             0.50617,               0.127,            0.098516,            0.093598,            0.028738,             0.10133,             0.12213,             0.13705,             0.10859,             0.22432,             0.27311,             0.21563,             0.24659,             0.17511,            0.088244,             0.40601,             0.19028,             0.33187,             0.50571,              0.1307,            0.060928,            0.013303,             0.77875,             0.35069,             0.24798,             0.30209,             0.12296,             0.25454,             0.34351,             0.31823,             0.15126,             0.49282,             0.60041,             0.40322,             0.44267,             0.41279,              0.1294,             0.61004,             0.40119,             0.56727,              0.7559,             0.25495,             0.14571,            0.037236
                  61,            0.035844,           0.0083633,           0.0090969,             0.55236,              0.3777,             0.37767,             0.21276,            0.048556,            0.021241,            0.034319,             0.00802,             0.00802,             0.00802,             0.49828,             0.18714,             0.07873,             0.07207,            0.044629,             0.10671,             0.17975,            0.070839,             0.31127,             0.57274,             0.20959,             0.30503,            0.096016,             0.28713,             0.12969,             0.46034,             0.13052,              0.4179,            0.099952,             0.12272,             0.17857,             0.12102,             0.75878,             0.46619,             0.20185,             0.17581,             0.09852,             0.25135,             0.40601,              0.1952,             0.41574,             0.79113,             0.44212,             0.49558,             0.18604,             0.50862,             0.22772,             0.64029,             0.32782,               0.647,             0.16249,             0.27197,             0.31449,             0.32396
                  62,            0.035863,           0.0083708,           0.0091264,             0.52002,             0.36693,             0.37412,             0.21484,            0.046899,            0.022822,            0.032933,            0.007987,            0.007987,            0.007987,             0.47688,             0.18712,             0.11182,            0.048711,            0.018038,             0.07108,             0.18584,             0.10681,              0.1848,             0.44524,             0.30495,             0.22623,             0.24134,             0.31534,            0.073793,             0.51372,             0.17824,             0.45816,             0.23508,             0.11072,             0.18507,            0.047502,             0.72812,             0.40287,             0.27699,             0.16909,             0.06288,             0.16618,             0.44791,             0.23607,             0.31169,             0.68236,             0.52805,             0.35304,              0.3741,              0.5605,             0.12285,             0.71286,             0.39038,             0.70225,             0.35104,             0.17193,             0.38214,            0.097396
                  63,            0.035992,           0.0082822,           0.0090141,              0.5405,             0.38127,             0.35306,             0.19987,            0.048302,            0.021982,             0.03222,            0.007954,            0.007954,            0.007954,             0.46673,            0.035351,             0.06865,            0.026737,            0.053964,             0.08053,             0.15169,             0.15158,            0.063526,             0.50439,             0.47799,             0.26507,             0.11182,             0.24367,            0.067388,             0.39741,              0.1714,             0.46351,             0.15891,             0.10029,             0.10718,             0.22938,              0.6839,             0.13594,             0.17689,             0.09487,             0.12628,             0.21653,              0.3365,             0.34559,             0.10954,             0.73375,             0.65121,             0.44648,             0.17409,             0.54065,             0.14304,             0.65156,             0.41634,               0.639,             0.23947,             0.19338,             0.25829,             0.45413
                  64,            0.036882,           0.0083281,           0.0091639,             0.51672,             0.42298,             0.40382,             0.22985,             0.04804,            0.021447,            0.031071,            0.007921,            0.007921,            0.007921,             0.46716,             0.16722,            0.083818,            0.035399,            0.041774,            0.092891,             0.15196,            0.059301,             0.27423,             0.40327,             0.30528,             0.26191,             0.28174,             0.30603,            0.049734,             0.44943,             0.21006,             0.51449,             0.34889,             0.16073,             0.22791,             0.16346,              0.7329,             0.32692,             0.21889,             0.11456,             0.11424,             0.27991,             0.39412,             0.11215,             0.41555,             0.66259,             0.59709,              0.4473,             0.41744,             0.51058,            0.084403,             0.66522,             0.43397,             0.70949,             0.48595,             0.27813,             0.55735,             0.32517
                  65,            0.035727,           0.0083202,           0.0091135,             0.54208,             0.39031,              0.3916,             0.21306,            0.046671,            0.021094,            0.030972,            0.007888,            0.007888,            0.007888,              0.4328,             0.11761,             0.11595,            0.065019,           0.0056395,            0.089685,             0.16186,            0.080575,             0.26953,             0.34418,             0.31057,              0.3082,             0.19517,             0.26578,            0.026275,             0.43761,             0.19559,               0.442,             0.30943,            0.082956,             0.20526,             0.22567,             0.77176,             0.26582,             0.29718,             0.17632,            0.016103,             0.22956,             0.36892,               0.181,             0.43706,             0.56956,             0.53581,             0.52796,             0.39058,              0.4671,            0.040591,             0.63468,             0.44008,             0.73747,             0.49631,             0.25482,             0.34119,              0.4354
                  66,            0.034955,           0.0081511,           0.0081345,             0.51902,             0.38365,             0.38119,             0.21369,            0.047365,            0.022924,            0.031834,            0.007855,            0.007855,            0.007855,             0.47653,             0.12993,             0.07332,             0.08986,            0.021269,            0.075276,             0.16047,             0.19146,             0.35014,             0.40304,             0.39179,             0.20344,             0.29282,             0.31721,            0.014183,               0.293,             0.21895,             0.42948,             0.19772,            0.092011,             0.23891,            0.040459,             0.72557,             0.29497,              0.2105,             0.23158,            0.081799,             0.24678,             0.39729,             0.41911,              0.4682,             0.65727,             0.62907,             0.42037,             0.49233,             0.51554,            0.023536,             0.41854,             0.45608,             0.72532,             0.30865,              0.2061,             0.38959,            0.068056
                  67,            0.035046,           0.0081386,            0.008611,             0.39948,             0.39423,             0.35683,             0.19435,            0.047345,            0.021688,             0.03242,            0.007822,            0.007822,            0.007822,             0.50591,             0.15928,            0.092697,             0.02637,            0.005587,            0.064704,             0.16968,             0.14434,            0.052592,             0.35833,             0.37446,             0.12524,             0.10021,             0.23165,            0.031195,             0.51715,             0.17078,             0.44131,             0.34399,            0.060061,            0.092007,             0.20812,             0.75259,              0.3308,              0.2309,            0.092787,            0.010218,             0.16043,             0.35332,             0.33714,            0.072258,             0.61786,             0.63787,             0.20817,             0.27304,             0.47767,             0.11394,              0.6571,             0.37418,             0.63211,             0.55151,             0.20281,              0.2206,             0.54305
                  68,            0.035001,           0.0080745,           0.0082561,             0.48979,             0.36899,             0.36964,             0.20651,            0.048288,            0.022378,            0.031885,            0.007789,            0.007789,            0.007789,             0.42958,             0.20435,            0.097086,            0.099283,            0.013236,            0.087658,             0.11178,             0.13923,             0.27729,             0.23742,             0.39093,             0.26285,             0.22084,             0.27337,            0.052979,             0.48696,              0.1663,              0.5423,             0.13515,            0.080013,             0.14679,            0.087875,             0.69432,             0.46006,             0.23336,             0.25982,            0.049125,             0.18361,             0.27143,             0.30663,             0.33884,              0.4184,             0.61298,             0.49014,             0.43501,             0.56381,            0.076598,             0.66345,             0.33695,             0.73869,             0.23844,             0.19825,             0.38786,             0.17423
                  69,            0.034648,           0.0081347,           0.0080053,             0.50881,             0.38896,              0.3918,             0.21837,            0.046685,            0.022788,            0.032215,            0.007756,            0.007756,            0.007756,             0.44376,             0.16357,            0.083333,            0.046323,            0.020326,             0.10302,             0.12244,             0.14476,             0.16596,             0.36678,             0.50435,             0.28305,             0.20846,             0.31618,            0.068643,             0.46688,             0.19069,             0.42081,             0.29861,             0.11805,             0.19277,            0.075332,             0.70433,             0.36535,             0.22242,             0.11017,            0.062314,              0.3012,             0.27733,             0.30565,             0.22674,             0.66247,             0.67434,             0.44302,             0.38394,             0.60112,             0.11233,             0.69556,             0.41017,             0.73342,             0.48129,             0.29755,             0.37539,             0.17338
                  70,             0.03499,           0.0081316,           0.0082292,              0.6235,             0.37201,             0.40078,             0.22051,            0.047303,            0.022091,            0.031964,            0.007723,            0.007723,            0.007723,             0.41814,              0.1532,             0.11682,             0.06058,            0.043707,            0.037202,            0.091534,             0.17323,             0.09491,             0.50087,             0.37494,             0.30198,             0.20222,             0.31928,             0.10975,             0.36762,             0.21192,             0.42394,             0.42348,             0.07308,             0.18377,             0.16915,             0.67665,             0.35592,             0.28486,             0.14879,            0.089658,             0.15261,             0.20293,             0.39159,             0.14334,             0.75752,             0.65794,             0.57464,             0.41496,             0.64198,             0.21703,             0.54956,             0.42149,             0.63389,             0.53748,             0.25453,             0.32122,             0.38857
                  71,            0.035065,           0.0081227,           0.0081745,             0.49837,             0.37313,             0.37059,             0.19566,            0.045908,            0.021495,             0.03292,             0.00769,             0.00769,             0.00769,              0.4844,             0.16028,            0.074521,             0.10533,            0.028757,             0.13504,             0.17235,             0.16472,             0.20603,             0.21776,             0.40419,             0.18741,            0.083561,               0.341,              0.0236,             0.53157,              0.1997,             0.27324,             0.10268,             0.13296,             0.14728,             0.12817,              0.7679,             0.35317,             0.18301,             0.24741,            0.058579,             0.29416,              0.3678,             0.37681,             0.36386,              0.3893,              0.6654,             0.32995,             0.16219,             0.60129,            0.034171,             0.72913,             0.43831,             0.54894,             0.23045,              0.2692,             0.38832,             0.35376
                  72,            0.034523,           0.0079589,           0.0083083,              0.5153,             0.38288,             0.38471,             0.21611,             0.04825,            0.023682,            0.033098,            0.007657,            0.007657,            0.007657,             0.48157,            0.099086,            0.086741,            0.063279,            0.047563,            0.097817,             0.12597,             0.20442,             0.26508,             0.25722,             0.41519,             0.17954,             0.10737,             0.30859,             0.33762,              0.2742,             0.15311,             0.53644,             0.38605,           0.0068045,             0.13967,              0.1812,             0.77547,             0.29104,             0.22095,             0.16382,             0.12768,             0.24749,             0.32851,              0.3909,             0.33057,             0.57782,             0.62995,              0.3009,             0.22335,             0.55693,             0.49564,             0.47334,              0.3245,             0.72785,             0.58641,            0.023723,              0.3052,             0.36164
                  73,            0.034149,           0.0080083,           0.0081283,             0.50154,             0.36549,             0.35947,             0.20832,            0.046967,            0.023655,            0.031197,            0.007624,            0.007624,            0.007624,             0.51059,             0.19971,             0.12387,            0.064955,            0.036881,            0.025286,             0.21236,             0.13045,            0.080332,             0.39849,             0.29164,             0.29053,             0.21894,             0.29233,             0.13485,             0.52231,             0.16733,             0.49874,            0.052536,              0.1104,             0.13353,            0.087005,             0.79394,             0.46563,             0.32869,              0.1615,            0.086489,             0.12019,             0.46535,             0.24175,              0.1136,             0.61655,             0.45404,             0.45489,             0.36095,             0.53513,             0.20722,             0.73398,             0.35191,             0.64927,            0.088126,             0.25081,             0.26774,             0.16068
